关卡ID,章节id,名称,怪物库,难度,需要玩家等级,经验奖励,关卡等级,遇多少次怪,,掉落库,三星通关时间,星级奖励,体力消耗,指定部下增加血量或怒气,增加奧義能量,关卡礼包npcEntryId,礼包有效期,容错
2784,1179,狮驼岭5_4,"[2]=278402,[3]=278403,[4]=278404,[5]=278405,[6]=278406,[8]=278408,[9]=278409,[10]=278410,[11]=278411,[12]=278412",1,200,47811000,200,3,,,120,,0,,,,,0
2785,1179,狮驼岭5_5,"[2]=278502,[3]=278503,[4]=278504,[5]=278505,[6]=278506,[8]=278508,[9]=278509,[10]=278510,[11]=278511,[12]=278512",1,200,47811000,200,3,,,120,,0,,,,,0
2786,1179,狮驼岭5_6,"[2]=278602,[3]=278603,[4]=278604,[5]=278605,[6]=278606,[8]=278608,[9]=278609,[10]=278610,[11]=278611,[12]=278612",1,200,47811000,200,3,,,120,,0,,,,,0
2787,1179,狮驼岭5_7,"[2]=278702,[3]=278703,[4]=278704,[5]=278705,[6]=278706,[8]=278708,[9]=278709,[10]=278710,[11]=278711,[12]=278712",1,200,47811000,200,3,,,120,,0,,,,,0
2788,1179,狮驼岭5_8,"[2]=278802,[3]=278803,[4]=278804,[5]=278805,[6]=278806,[8]=278808,[9]=278809,[10]=278810,[11]=278811,[12]=278812",1,200,47811000,200,3,,,120,,0,,,,,0
2789,1179,狮驼岭5_9,"[2]=278902,[3]=278903,[4]=278904,[5]=278905,[6]=278906,[8]=278908,[9]=278909,[10]=278910,[11]=278911,[12]=278912",1,200,47811000,200,3,,,120,,0,,,,,0
2790,1179,狮驼岭5_10,"[2]=279002,[3]=279003,[4]=279004,[5]=279005,[6]=279006,[8]=279008,[9]=279009,[10]=279010,[11]=279011,[12]=279012",1,200,47811000,200,3,,,120,,0,,,,,0
2791,1180,狮驼岭6_1,"[2]=279102,[3]=279103,[4]=279104,[5]=279105,[6]=279106,[8]=279108,[9]=279109,[10]=279110,[11]=279111,[12]=279112",1,200,47811000,200,3,,,120,,0,,,,,0
2792,1180,狮驼岭6_2,"[2]=279202,[3]=279203,[4]=279204,[5]=279205,[6]=279206,[8]=279208,[9]=279209,[10]=279210,[11]=279211,[12]=279212",1,200,47811000,200,3,,,120,,0,,,,,0
2793,1180,狮驼岭6_3,[10]=279310,1,200,47811000,200,3,,,120,,0,,,,,0
2794,1180,狮驼岭6_4,[10]=279410,1,200,47811000,200,3,,,120,,0,,,,,0
2795,1180,狮驼岭6_5,[10]=279510,1,200,47811000,200,3,,,120,,0,,,,,0
2796,1180,狮驼岭6_6,"[2]=279602,[3]=279603,[4]=279604,[5]=279605,[6]=279606,[8]=279608,[9]=279609,[10]=279610,[11]=279611,[12]=279612",1,200,47811000,200,3,,,120,,0,,,,,0
2797,1180,狮驼岭6_7,"[2]=279702,[3]=279703,[4]=279704,[5]=279705,[6]=279706,[8]=279708,[9]=279709,[10]=279710,[11]=279711,[12]=279712",1,200,47811000,200,3,,,120,,0,,,,,0
2798,1180,狮驼岭6_8,[10]=279810,1,200,47811000,200,3,,,120,,0,,,,,0
2799,1180,狮驼岭6_9,[10]=279910,1,200,47811000,200,3,,,120,,0,,,,,0
2800,1180,狮驼岭6_10,"[2]=280002,[3]=280003,[4]=280004,[5]=280005,[6]=280006,[8]=280008,[9]=280009,[10]=280010,[11]=280011,[12]=280012",1,200,47811000,200,3,,,120,,0,,,,,0
2801,1181,狮驼岭7_1,"[2]=280102,[3]=280103,[4]=280104,[5]=280105,[6]=280106,[8]=280108,[9]=280109,[10]=280110,[11]=280111,[12]=280112",1,200,47811000,200,3,,,120,,0,,,,,0
2802,1181,狮驼岭7_2,"[2]=280202,[3]=280203,[4]=280204,[5]=280205,[6]=280206,[8]=280208,[9]=280209,[10]=280210,[11]=280211,[12]=280212",1,200,47811000,200,3,,,120,,0,,,,,0
2803,1181,狮驼岭7_3,"[2]=280302,[3]=280303,[4]=280304,[5]=280305,[6]=280306,[8]=280308,[9]=280309,[10]=280310,[11]=280311,[12]=280312",1,200,47811000,200,3,,,120,,0,,,,,0
2804,1181,狮驼岭7_4,[10]=280410,1,200,47811000,200,3,,,120,,0,,,,,0
2805,1181,狮驼岭7_5,"[2]=280502,[3]=280503,[4]=280504,[5]=280505,[6]=280506,[8]=280508,[9]=280509,[10]=280510,[11]=280511,[12]=280512",1,200,47811000,200,3,,,120,,0,,,,,0
2806,1181,狮驼岭7_6,"[2]=280602,[3]=280603,[4]=280604,[5]=280605,[6]=280606,[8]=280608,[9]=280609,[10]=280610,[11]=280611,[12]=280612",1,200,47811000,200,3,,,120,,0,,,,,0
2807,1181,狮驼岭7_7,[10]=280710,1,200,47811000,200,3,,,120,,0,,,,,0
2808,1181,狮驼岭7_8,"[2]=280802,[3]=280803,[4]=280804,[5]=280805,[6]=280806,[8]=280808,[9]=280809,[10]=280810,[11]=280811,[12]=280812",1,200,47811000,200,3,,,120,,0,,,,,0
2809,1181,狮驼岭7_9,"[2]=280902,[3]=280903,[4]=280904,[5]=280905,[6]=280906,[8]=280908,[9]=280909,[10]=280910,[11]=280911,[12]=280912",1,200,47811000,200,3,,,120,,0,,,,,0
2810,1181,狮驼岭7_10,"[2]=281002,[3]=281003,[4]=281004,[5]=281005,[6]=281006,[8]=281008,[9]=281009,[10]=281010,[11]=281011,[12]=281012",1,200,47811000,200,3,,,120,,0,,,,,0
2811,1182,狮驼岭8_1,[10]=281110,1,200,47811000,200,3,,,120,,0,,,,,0
2812,1182,狮驼岭8_2,"[2]=281202,[3]=281203,[4]=281204,[5]=281205,[6]=281206,[8]=281208,[9]=281209,[10]=281210,[11]=281211,[12]=281212",1,200,47811000,200,3,,,120,,0,,,,,0
2813,1182,狮驼岭8_3,"[2]=281302,[3]=281303,[4]=281304,[5]=281305,[6]=281306,[8]=281308,[9]=281309,[10]=281310,[11]=281311,[12]=281312",1,200,47811000,200,3,,,120,,0,,,,,0
2814,1182,狮驼岭8_4,"[2]=281402,[3]=281403,[4]=281404,[5]=281405,[6]=281406,[8]=281408,[9]=281409,[10]=281410,[11]=281411,[12]=281412",1,200,47811000,200,3,,,120,,0,,,,,0
2815,1182,狮驼岭8_5,"[2]=281502,[3]=281503,[4]=281504,[5]=281505,[6]=281506,[8]=281508,[9]=281509,[10]=281510,[11]=281511,[12]=281512",1,200,47811000,200,3,,,120,,0,,,,,0
2816,1182,狮驼岭8_6,"[2]=281602,[3]=281603,[4]=281604,[5]=281605,[6]=281606,[8]=281608,[9]=281609,[10]=281610,[11]=281611,[12]=281612",1,200,47811000,200,3,,,120,,0,,,,,0
2817,1182,狮驼岭8_7,[10]=281710,1,200,47811000,200,3,,,120,,0,,,,,0
2818,1182,狮驼岭8_8,"[2]=281802,[3]=281803,[4]=281804,[5]=281805,[6]=281806,[8]=281808,[9]=281809,[10]=281810,[11]=281811,[12]=281812",1,200,47811000,200,3,,,120,,0,,,,,0
2819,1182,狮驼岭8_9,"[2]=281902,[3]=281903,[4]=281904,[5]=281905,[6]=281906,[8]=281908,[9]=281909,[10]=281910,[11]=281911,[12]=281912",1,200,47811000,200,3,,,120,,0,,,,,0
2820,1182,狮驼岭8_10,"[2]=282002,[3]=282003,[4]=282004,[5]=282005,[6]=282006,[8]=282008,[9]=282009,[10]=282010,[11]=282011,[12]=282012",1,200,47811000,200,3,,,120,,0,,,,,0
2821,1183,狮驼岭9_1,"[2]=282102,[3]=282103,[4]=282104,[5]=282105,[6]=282106,[8]=282108,[9]=282109,[10]=282110,[11]=282111,[12]=282112",1,200,47811000,200,3,,,120,,0,,,,,0
2822,1183,狮驼岭9_2,"[2]=282202,[3]=282203,[4]=282204,[5]=282205,[6]=282206,[8]=282208,[9]=282209,[10]=282210,[11]=282211,[12]=282212",1,200,47811000,200,3,,,120,,0,,,,,0
2823,1183,狮驼岭9_3,"[2]=282302,[3]=282303,[4]=282304,[5]=282305,[6]=282306,[8]=282308,[9]=282309,[10]=282310,[11]=282311,[12]=282312",1,200,47811000,200,3,,,120,,0,,,,,0
2824,1183,狮驼岭9_4,[10]=282410,1,200,47811000,200,3,,,120,,0,,,,,0
2825,1183,狮驼岭9_5,"[2]=282502,[3]=282503,[4]=282504,[5]=282505,[6]=282506,[8]=282508,[9]=282509,[10]=282510,[11]=282511,[12]=282512",1,200,47811000,200,3,,,120,,0,,,,,0
2826,1183,狮驼岭9_6,"[2]=282602,[3]=282603,[4]=282604,[5]=282605,[6]=282606,[8]=282608,[9]=282609,[10]=282610,[11]=282611,[12]=282612",1,200,47811000,200,3,,,120,,0,,,,,0
2827,1183,狮驼岭9_7,"[2]=282702,[3]=282703,[4]=282704,[5]=282705,[6]=282706,[8]=282708,[9]=282709,[10]=282710,[11]=282711,[12]=282712",1,200,47811000,200,3,,,120,,0,,,,,0
2828,1183,狮驼岭9_8,[10]=282810,1,200,47811000,200,3,,,120,,0,,,,,0
2829,1183,狮驼岭9_9,"[2]=282902,[3]=282903,[4]=282904,[5]=282905,[6]=282906,[8]=282908,[9]=282909,[10]=282910,[11]=282911,[12]=282912",1,200,47811000,200,3,,,120,,0,,,,,0
2830,1183,狮驼岭9_10,[10]=283010,1,200,47811000,200,3,,,120,,0,,,,,0
2831,1184,狮驼岭10_1,"[2]=283102,[3]=283103,[4]=283104,[5]=283105,[6]=283106,[8]=283108,[9]=283109,[10]=283110,[11]=283111,[12]=283112",1,200,47811000,200,3,,,120,,0,,,,,0
2832,1184,狮驼岭10_2,"[2]=283202,[3]=283203,[4]=283204,[5]=283205,[6]=283206,[8]=283208,[9]=283209,[10]=283210,[11]=283211,[12]=283212",1,200,47811000,200,3,,,120,,0,,,,,0
2833,1184,狮驼岭10_3,"[2]=283302,[3]=283303,[4]=283304,[5]=283305,[6]=283306,[8]=283308,[9]=283309,[10]=283310,[11]=283311,[12]=283312",1,200,47811000,200,3,,,120,,0,,,,,0
2834,1184,狮驼岭10_4,[10]=283410,1,200,47811000,200,3,,,120,,0,,,,,0
2835,1184,狮驼岭10_5,[10]=283510,1,200,47811000,200,3,,,120,,0,,,,,0
2836,1184,狮驼岭10_6,[10]=283610,1,200,47811000,200,3,,,120,,0,,,,,0
2837,1184,狮驼岭10_7,"[2]=283702,[3]=283703,[4]=283704,[5]=283705,[6]=283706,[8]=283708,[9]=283709,[10]=283710,[11]=283711,[12]=283712",1,200,47811000,200,3,,,120,,0,,,,,0
2838,1184,狮驼岭10_8,"[2]=283802,[3]=283803,[4]=283804,[5]=283805,[6]=283806,[8]=283808,[9]=283809,[10]=283810,[11]=283811,[12]=283812",1,200,47811000,200,3,,,120,,0,,,,,0
2839,1184,狮驼岭10_9,"[2]=283902,[3]=283903,[4]=283904,[5]=283905,[6]=283906,[8]=283908,[9]=283909,[10]=283910,[11]=283911,[12]=283912",1,200,47811000,200,3,,,120,,0,,,,,0
2840,1184,狮驼岭10_10,"[2]=284002,[3]=284003,[4]=284004,[5]=284005,[6]=284006,[8]=284008,[9]=284009,[10]=284010,[11]=284011,[12]=284012",1,200,47811000,200,3,,,120,,0,,,,,0
2841,1185,狮驼岭11_1,"[2]=284102,[3]=284103,[4]=284104,[5]=284105,[6]=284106,[8]=284108,[9]=284109,[10]=284110,[11]=284111,[12]=284112",1,200,47811000,200,3,,,120,,0,,,,,0
2842,1185,狮驼岭11_2,"[2]=284202,[3]=284203,[4]=284204,[5]=284205,[6]=284206,[8]=284208,[9]=284209,[10]=284210,[11]=284211,[12]=284212",1,200,47811000,200,3,,,120,,0,,,,,0
2843,1185,狮驼岭11_3,"[2]=284302,[3]=284303,[4]=284304,[5]=284305,[6]=284306,[8]=284308,[9]=284309,[10]=284310,[11]=284311,[12]=284312",1,200,47811000,200,3,,,120,,0,,,,,0
2844,1185,狮驼岭11_4,"[2]=284402,[3]=284403,[4]=284404,[5]=284405,[6]=284406,[8]=284408,[9]=284409,[10]=284410,[11]=284411,[12]=284412",1,200,47811000,200,3,,,120,,0,,,,,0
2845,1185,狮驼岭11_5,"[2]=284502,[3]=284503,[4]=284504,[5]=284505,[6]=284506,[8]=284508,[9]=284509,[10]=284510,[11]=284511,[12]=284512",1,200,47811000,200,3,,,120,,0,,,,,0
2846,1185,狮驼岭11_6,"[2]=284602,[3]=284603,[4]=284604,[5]=284605,[6]=284606,[8]=284608,[9]=284609,[10]=284610,[11]=284611,[12]=284612",1,200,47811000,200,3,,,120,,0,,,,,0
2847,1185,狮驼岭11_7,"[2]=284702,[3]=284703,[4]=284704,[5]=284705,[6]=284706,[8]=284708,[9]=284709,[10]=284710,[11]=284711,[12]=284712",1,200,47811000,200,3,,,120,,0,,,,,0
2848,1185,狮驼岭11_8,"[2]=284802,[3]=284803,[4]=284804,[5]=284805,[6]=284806,[8]=284808,[9]=284809,[10]=284810,[11]=284811,[12]=284812",1,200,47811000,200,3,,,120,,0,,,,,0
2849,1185,狮驼岭11_9,"[2]=284902,[3]=284903,[4]=284904,[5]=284905,[6]=284906,[8]=284908,[9]=284909,[10]=284910,[11]=284911,[12]=284912",1,200,47811000,200,3,,,120,,0,,,,,0
2850,1185,狮驼岭11_10,[10]=285010,1,200,47811000,200,3,,,120,,0,,,,,0
2851,1186,狮驼岭12_1,"[2]=285102,[3]=285103,[4]=285104,[5]=285105,[6]=285106,[8]=285108,[9]=285109,[10]=285110,[11]=285111,[12]=285112",1,200,47811000,200,3,,,120,,0,,,,,0
2852,1186,狮驼岭12_2,"[2]=285202,[3]=285203,[4]=285204,[5]=285205,[6]=285206,[8]=285208,[9]=285209,[10]=285210,[11]=285211,[12]=285212",1,200,47811000,200,3,,,120,,0,,,,,0
2853,1186,狮驼岭12_3,"[2]=285302,[3]=285303,[4]=285304,[5]=285305,[6]=285306,[8]=285308,[9]=285309,[10]=285310,[11]=285311,[12]=285312",1,200,47811000,200,3,,,120,,0,,,,,0
2854,1186,狮驼岭12_4,[10]=285410,1,200,47811000,200,3,,,120,,0,,,,,0
2855,1186,狮驼岭12_5,[10]=285510,1,200,47811000,200,3,,,120,,0,,,,,0
2856,1186,狮驼岭12_6,"[2]=285602,[3]=285603,[4]=285604,[5]=285605,[6]=285606,[8]=285608,[9]=285609,[10]=285610,[11]=285611,[12]=285612",1,200,47811000,200,3,,,120,,0,,,,,0
2857,1186,狮驼岭12_7,"[2]=285702,[3]=285703,[4]=285704,[5]=285705,[6]=285706,[8]=285708,[9]=285709,[10]=285710,[11]=285711,[12]=285712",1,200,47811000,200,3,,,120,,0,,,,,0
2858,1186,狮驼岭12_8,"[2]=285802,[3]=285803,[4]=285804,[5]=285805,[6]=285806,[8]=285808,[9]=285809,[10]=285810,[11]=285811,[12]=285812",1,200,47811000,200,3,,,120,,0,,,,,0
2859,1186,狮驼岭12_9,"[2]=285902,[3]=285903,[4]=285904,[5]=285905,[6]=285906,[8]=285908,[9]=285909,[10]=285910,[11]=285911,[12]=285912",1,200,47811000,200,3,,,120,,0,,,,,0
2860,1186,狮驼岭12_10,"[2]=286002,[3]=286003,[4]=286004,[5]=286005,[6]=286006,[8]=286008,[9]=286009,[10]=286010,[11]=286011,[12]=286012",1,200,47811000,200,3,,,120,,0,,,,,0
2861,1187,狮驼岭13_1,"[2]=286102,[3]=286103,[4]=286104,[5]=286105,[6]=286106,[8]=286108,[9]=286109,[10]=286110,[11]=286111,[12]=286112",1,200,47811000,200,3,,,120,,0,,,,,0
2862,1187,狮驼岭13_2,"[2]=286202,[3]=286203,[4]=286204,[5]=286205,[6]=286206,[8]=286208,[9]=286209,[10]=286210,[11]=286211,[12]=286212",1,200,47811000,200,3,,,120,,0,,,,,0
2863,1187,狮驼岭13_3,"[2]=286302,[3]=286303,[4]=286304,[5]=286305,[6]=286306,[8]=286308,[9]=286309,[10]=286310,[11]=286311,[12]=286312",1,200,47811000,200,3,,,120,,0,,,,,0
2864,1187,狮驼岭13_4,"[2]=286402,[3]=286403,[4]=286404,[5]=286405,[6]=286406,[8]=286408,[9]=286409,[10]=286410,[11]=286411,[12]=286412",1,200,47811000,200,3,,,120,,0,,,,,0
2865,1187,狮驼岭13_5,"[2]=286502,[3]=286503,[4]=286504,[5]=286505,[6]=286506,[8]=286508,[9]=286509,[10]=286510,[11]=286511,[12]=286512",1,200,47811000,200,3,,,120,,0,,,,,0
2866,1187,狮驼岭13_6,"[2]=286602,[3]=286603,[4]=286604,[5]=286605,[6]=286606,[8]=286608,[9]=286609,[10]=286610,[11]=286611,[12]=286612",1,200,47811000,200,3,,,120,,0,,,,,0
2867,1187,狮驼岭13_7,"[2]=286702,[3]=286703,[4]=286704,[5]=286705,[6]=286706,[8]=286708,[9]=286709,[10]=286710,[11]=286711,[12]=286712",1,200,47811000,200,3,,,120,,0,,,,,0
2868,1187,狮驼岭13_8,[10]=286810,1,200,47811000,200,3,,,120,,0,,,,,0
2869,1187,狮驼岭13_9,"[2]=286902,[3]=286903,[4]=286904,[5]=286905,[6]=286906,[8]=286908,[9]=286909,[10]=286910,[11]=286911,[12]=286912",1,200,47811000,200,3,,,120,,0,,,,,0
2870,1187,狮驼岭13_10,"[2]=287002,[3]=287003,[4]=287004,[5]=287005,[6]=287006,[8]=287008,[9]=287009,[10]=287010,[11]=287011,[12]=287012",1,200,47811000,200,3,,,120,,0,,,,,0
2871,1188,狮驼岭14_1,"[2]=287102,[3]=287103,[4]=287104,[5]=287105,[6]=287106,[8]=287108,[9]=287109,[10]=287110,[11]=287111,[12]=287112",1,200,47811000,200,3,,,120,,0,,,,,0
2872,1188,狮驼岭14_2,"[2]=287202,[3]=287203,[4]=287204,[5]=287205,[6]=287206,[8]=287208,[9]=287209,[10]=287210,[11]=287211,[12]=287212",1,200,47811000,200,3,,,120,,0,,,,,0
2873,1188,狮驼岭14_3,[10]=287310,1,200,47811000,200,3,,,120,,0,,,,,0
2874,1188,狮驼岭14_4,[10]=287410,1,200,47811000,200,3,,,120,,0,,,,,0
2875,1188,狮驼岭14_5,"[2]=287502,[3]=287503,[4]=287504,[5]=287505,[6]=287506,[8]=287508,[9]=287509,[10]=287510,[11]=287511,[12]=287512",1,200,47811000,200,3,,,120,,0,,,,,0
2876,1188,狮驼岭14_6,[10]=287610,1,200,47811000,200,3,,,120,,0,,,,,0
2877,1188,狮驼岭14_7,"[2]=287702,[3]=287703,[4]=287704,[5]=287705,[6]=287706,[8]=287708,[9]=287709,[10]=287710,[11]=287711,[12]=287712",1,200,47811000,200,3,,,120,,0,,,,,0
2878,1188,狮驼岭14_8,"[2]=287802,[3]=287803,[4]=287804,[5]=287805,[6]=287806,[8]=287808,[9]=287809,[10]=287810,[11]=287811,[12]=287812",1,200,47811000,200,3,,,120,,0,,,,,0
2879,1188,狮驼岭14_9,"[2]=287902,[3]=287903,[4]=287904,[5]=287905,[6]=287906,[8]=287908,[9]=287909,[10]=287910,[11]=287911,[12]=287912",1,200,47811000,200,3,,,120,,0,,,,,0
2880,1188,狮驼岭14_10,"[2]=288002,[3]=288003,[4]=288004,[5]=288005,[6]=288006,[8]=288008,[9]=288009,[10]=288010,[11]=288011,[12]=288012",1,200,47811000,200,3,,,120,,0,,,,,0
2881,1189,狮驼岭15_1,"[2]=288102,[3]=288103,[4]=288104,[5]=288105,[6]=288106,[8]=288108,[9]=288109,[10]=288110,[11]=288111,[12]=288112",1,200,47811000,200,3,,,120,,0,,,,,0
2882,1189,狮驼岭15_2,"[2]=288202,[3]=288203,[4]=288204,[5]=288205,[6]=288206,[8]=288208,[9]=288209,[10]=288210,[11]=288211,[12]=288212",1,200,47811000,200,3,,,120,,0,,,,,0
2883,1189,狮驼岭15_3,"[2]=288302,[3]=288303,[4]=288304,[5]=288305,[6]=288306,[8]=288308,[9]=288309,[10]=288310,[11]=288311,[12]=288312",1,200,47811000,200,3,,,120,,0,,,,,0
2884,1189,狮驼岭15_4,"[2]=288402,[3]=288403,[4]=288404,[5]=288405,[6]=288406,[8]=288408,[9]=288409,[10]=288410,[11]=288411,[12]=288412",1,200,47811000,200,3,,,120,,0,,,,,0
2885,1189,狮驼岭15_5,"[2]=288502,[3]=288503,[4]=288504,[5]=288505,[6]=288506,[8]=288508,[9]=288509,[10]=288510,[11]=288511,[12]=288512",1,200,47811000,200,3,,,120,,0,,,,,0
2886,1189,狮驼岭15_6,[10]=288610,1,200,47811000,200,3,,,120,,0,,,,,0
2887,1189,狮驼岭15_7,[10]=288710,1,200,47811000,200,3,,,120,,0,,,,,0
2888,1189,狮驼岭15_8,"[2]=288802,[3]=288803,[4]=288804,[5]=288805,[6]=288806,[8]=288808,[9]=288809,[10]=288810,[11]=288811,[12]=288812",1,200,47811000,200,3,,,120,,0,,,,,0
2889,1189,狮驼岭15_9,"[2]=288902,[3]=288903,[4]=288904,[5]=288905,[6]=288906,[8]=288908,[9]=288909,[10]=288910,[11]=288911,[12]=288912",1,200,47811000,200,3,,,120,,0,,,,,0
2890,1189,狮驼岭15_10,[10]=289010,1,200,47811000,200,3,,,120,,0,,,,,0
2891,1190,狮驼岭16_1,"[2]=289102,[3]=289103,[4]=289104,[5]=289105,[6]=289106,[8]=289108,[9]=289109,[10]=289110,[11]=289111,[12]=289112",1,200,47811000,200,3,,,120,,0,,,,,0
2892,1190,狮驼岭16_2,"[2]=289202,[3]=289203,[4]=289204,[5]=289205,[6]=289206,[8]=289208,[9]=289209,[10]=289210,[11]=289211,[12]=289212",1,200,47811000,200,3,,,120,,0,,,,,0
2893,1190,狮驼岭16_3,[10]=289310,1,200,47811000,200,3,,,120,,0,,,,,0
2894,1190,狮驼岭16_4,"[2]=289402,[3]=289403,[4]=289404,[5]=289405,[6]=289406,[8]=289408,[9]=289409,[10]=289410,[11]=289411,[12]=289412",1,200,47811000,200,3,,,120,,0,,,,,0
2895,1190,狮驼岭16_5,"[2]=289502,[3]=289503,[4]=289504,[5]=289505,[6]=289506,[8]=289508,[9]=289509,[10]=289510,[11]=289511,[12]=289512",1,200,47811000,200,3,,,120,,0,,,,,0
2896,1190,狮驼岭16_6,"[2]=289602,[3]=289603,[4]=289604,[5]=289605,[6]=289606,[8]=289608,[9]=289609,[10]=289610,[11]=289611,[12]=289612",1,200,47811000,200,3,,,120,,0,,,,,0
2897,1190,狮驼岭16_7,[10]=289710,1,200,47811000,200,3,,,120,,0,,,,,0
2898,1190,狮驼岭16_8,"[2]=289802,[3]=289803,[4]=289804,[5]=289805,[6]=289806,[8]=289808,[9]=289809,[10]=289810,[11]=289811,[12]=289812",1,200,47811000,200,3,,,120,,0,,,,,0
2899,1190,狮驼岭16_9,"[2]=289902,[3]=289903,[4]=289904,[5]=289905,[6]=289906,[8]=289908,[9]=289909,[10]=289910,[11]=289911,[12]=289912",1,200,47811000,200,3,,,120,,0,,,,,0
2900,1190,狮驼岭16_10,[10]=290010,1,200,47811000,200,3,,,120,,0,,,,,0
2901,1191,狮驼岭17_1,"[2]=290102,[3]=290103,[4]=290104,[5]=290105,[6]=290106,[8]=290108,[9]=290109,[10]=290110,[11]=290111,[12]=290112",1,200,47811000,200,3,,,120,,0,,,,,0
2902,1191,狮驼岭17_2,"[2]=290202,[3]=290203,[4]=290204,[5]=290205,[6]=290206,[8]=290208,[9]=290209,[10]=290210,[11]=290211,[12]=290212",1,200,47811000,200,3,,,120,,0,,,,,0
2903,1191,狮驼岭17_3,[10]=290310,1,200,47811000,200,3,,,120,,0,,,,,0
2904,1191,狮驼岭17_4,"[2]=290402,[3]=290403,[4]=290404,[5]=290405,[6]=290406,[8]=290408,[9]=290409,[10]=290410,[11]=290411,[12]=290412",1,200,47811000,200,3,,,120,,0,,,,,0
2905,1191,狮驼岭17_5,[10]=290510,1,200,47811000,200,3,,,120,,0,,,,,0
2906,1191,狮驼岭17_6,"[2]=290602,[3]=290603,[4]=290604,[5]=290605,[6]=290606,[8]=290608,[9]=290609,[10]=290610,[11]=290611,[12]=290612",1,200,47811000,200,3,,,120,,0,,,,,0
2907,1191,狮驼岭17_7,"[2]=290702,[3]=290703,[4]=290704,[5]=290705,[6]=290706,[8]=290708,[9]=290709,[10]=290710,[11]=290711,[12]=290712",1,200,47811000,200,3,,,120,,0,,,,,0
2908,1191,狮驼岭17_8,"[2]=290802,[3]=290803,[4]=290804,[5]=290805,[6]=290806,[8]=290808,[9]=290809,[10]=290810,[11]=290811,[12]=290812",1,200,47811000,200,3,,,120,,0,,,,,0
2909,1191,狮驼岭17_9,"[2]=290902,[3]=290903,[4]=290904,[5]=290905,[6]=290906,[8]=290908,[9]=290909,[10]=290910,[11]=290911,[12]=290912",1,200,47811000,200,3,,,120,,0,,,,,0
2910,1191,狮驼岭17_10,[10]=291010,1,200,47811000,200,3,,,120,,0,,,,,0
2911,1192,天竺1_1,"[2]=291102,[3]=291103,[4]=291104,[5]=291105,[6]=291106,[8]=291108,[9]=291109,[10]=291110,[11]=291111,[12]=291112",1,200,60588000,200,3,,,120,,0,,,,,0
2912,1192,天竺1_2,"[2]=291202,[3]=291203,[4]=291204,[5]=291205,[6]=291206,[8]=291208,[9]=291209,[10]=291210,[11]=291211,[12]=291212",1,200,60588000,200,3,,,120,,0,,,,,0
2913,1192,天竺1_3,"[2]=291302,[3]=291303,[4]=291304,[5]=291305,[6]=291306,[8]=291308,[9]=291309,[10]=291310,[11]=291311,[12]=291312",1,200,60588000,200,3,,,120,,0,,,,,0
2914,1192,天竺1_4,"[2]=291402,[3]=291403,[4]=291404,[5]=291405,[6]=291406,[8]=291408,[9]=291409,[10]=291410,[11]=291411,[12]=291412",1,200,60588000,200,3,,,120,,0,,,,,0
2915,1192,天竺1_5,[10]=291510,1,200,60588000,200,3,,,120,,0,,,,,0
2916,1192,天竺1_6,"[2]=291602,[3]=291603,[4]=291604,[5]=291605,[6]=291606,[8]=291608,[9]=291609,[10]=291610,[11]=291611,[12]=291612",1,200,60588000,200,3,,,120,,0,,,,,0
2917,1192,天竺1_7,"[2]=291702,[3]=291703,[4]=291704,[5]=291705,[6]=291706,[8]=291708,[9]=291709,[10]=291710,[11]=291711,[12]=291712",1,200,60588000,200,3,,,120,,0,,,,,0
2918,1192,天竺1_8,"[2]=291802,[3]=291803,[4]=291804,[5]=291805,[6]=291806,[8]=291808,[9]=291809,[10]=291810,[11]=291811,[12]=291812",1,200,60588000,200,3,,,120,,0,,,,,0
2919,1192,天竺1_9,"[2]=291902,[3]=291903,[4]=291904,[5]=291905,[6]=291906,[8]=291908,[9]=291909,[10]=291910,[11]=291911,[12]=291912",1,200,60588000,200,3,,,120,,0,,,,,0
2920,1192,天竺1_10,"[2]=292002,[3]=292003,[4]=292004,[5]=292005,[6]=292006,[8]=292008,[9]=292009,[10]=292010,[11]=292011,[12]=292012",1,200,60588000,200,3,,,120,,0,,,,,0
2921,1193,天竺2_1,"[2]=292102,[3]=292103,[4]=292104,[5]=292105,[6]=292106,[8]=292108,[9]=292109,[10]=292110,[11]=292111,[12]=292112",1,200,60588000,200,3,,,120,,0,,,,,0
2922,1193,天竺2_2,[10]=292210,1,200,60588000,200,3,,,120,,0,,,,,0
2923,1193,天竺2_3,"[2]=292302,[3]=292303,[4]=292304,[5]=292305,[6]=292306,[8]=292308,[9]=292309,[10]=292310,[11]=292311,[12]=292312",1,200,60588000,200,3,,,120,,0,,,,,0
2924,1193,天竺2_4,"[2]=292402,[3]=292403,[4]=292404,[5]=292405,[6]=292406,[8]=292408,[9]=292409,[10]=292410,[11]=292411,[12]=292412",1,200,60588000,200,3,,,120,,0,,,,,0
2925,1193,天竺2_5,"[2]=292502,[3]=292503,[4]=292504,[5]=292505,[6]=292506,[8]=292508,[9]=292509,[10]=292510,[11]=292511,[12]=292512",1,200,60588000,200,3,,,120,,0,,,,,0
2926,1193,天竺2_6,[10]=292610,1,200,60588000,200,3,,,120,,0,,,,,0
2927,1193,天竺2_7,[10]=292710,1,200,60588000,200,3,,,120,,0,,,,,0
