##关卡ID,名称,boss图,xml提示,索引名称,关卡等级,关卡集合序号,章节名称,章节索引名称,背景地图,地图,X坐标,Y坐标,战斗地图,战斗地图X,战斗地图Y,"引导性检查（{""appointLevel"", 20}/{""equipCheck""}/{""awakeCheck"", 20}）",标题（用于文字简介）,"偏移（{x, y, x1, x2, w}）",品质基数 100白色101蓝色102金色105传奇,"三星奖励（{物品entryId, 数量, 品质}",基础奖励,"可能奖励（1为金钱,2为元宝,3为装备,若为普通物品则直接以字符串格式填写物品的id：""10001""）",消耗体力,地图名,遇多少次怪,关联任务ID,关联开启功能信息索引,战斗中表演的电影的索引（文件名）,怪物库,敌营战力,下一关卡,战败提示,轨迹点,显示条件
Id_kn,name_s,bossImage_n,namexml_s,indexName_s,camLevel,chapterId_n,chapterName_s,chapterIndexName_s,bgImage_s,mapId_n,x_n,y_n,fightMap_n,fightMapX_n,fightMapY_n,guideCheck_t,title_s,offset_t,base_t,starItem_t,basePrize_t,prize_t,consume_n,map_c,autoFightNum_n,taskId_n,funcIndex_s,movieName_s,enemy_t,fighting_n,next_n,lostTips_s,spot_t,open_c
2287,小雷音寺2_7,20010,,2_7,0,1129,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=228702,[3]=228703,[4]=228704,[5]=228705,[6]=228706,[8]=228708,[9]=228709,[10]=228710,[11]=228711,[12]=228712",,1288,,,
2288,小雷音寺2_8,20001,,2_8,0,1129,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=228802,[3]=228803,[4]=228804,[5]=228805,[6]=228806,[8]=228808,[9]=228809,[10]=228810,[11]=228811,[12]=228812",,1289,,,
2289,小雷音寺2_9,120043,,2_9,0,1129,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=228902,[3]=228903,[4]=228904,[5]=228905,[6]=228906,[8]=228908,[9]=228909,[10]=228910,[11]=228911,[12]=228912",,1290,,,
2290,小雷音寺2_10,20011,,2_10,0,1129,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=229002,[3]=229003,[4]=229004,[5]=229005,[6]=229006,[8]=229008,[9]=229009,[10]=229010,[11]=229011,[12]=229012",,1291,,,
2291,小雷音寺3_1,110004,,3_1,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=229110,,1292,,,
2292,小雷音寺3_2,120043,,3_2,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=229202,[3]=229203,[4]=229204,[5]=229205,[6]=229206,[8]=229208,[9]=229209,[10]=229210,[11]=229211,[12]=229212",,1293,,,
2293,小雷音寺3_3,100034,,3_3,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=229302,[3]=229303,[4]=229304,[5]=229305,[6]=229306,[8]=229308,[9]=229309,[10]=229310,[11]=229311,[12]=229312",,1294,,,
2294,小雷音寺3_4,100030,,3_4,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=229402,[3]=229403,[4]=229404,[5]=229405,[6]=229406,[8]=229408,[9]=229409,[10]=229410,[11]=229411,[12]=229412",,1295,,,
2295,小雷音寺3_5,20002,,3_5,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=229502,[3]=229503,[4]=229504,[5]=229505,[6]=229506,[8]=229508,[9]=229509,[10]=229510,[11]=229511,[12]=229512",,1296,,,
2296,小雷音寺3_6,110001,,3_6,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=229610,,1297,,,
2297,小雷音寺3_7,100033,,3_7,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=229702,[3]=229703,[4]=229704,[5]=229705,[6]=229706,[8]=229708,[9]=229709,[10]=229710,[11]=229711,[12]=229712",,1298,,,
2298,小雷音寺3_8,100032,,3_8,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=229802,[3]=229803,[4]=229804,[5]=229805,[6]=229806,[8]=229808,[9]=229809,[10]=229810,[11]=229811,[12]=229812",,1299,,,
2299,小雷音寺3_9,110004,,3_9,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=229910,,1300,,,
2300,小雷音寺3_10,20005,,3_10,0,1130,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=230002,[3]=230003,[4]=230004,[5]=230005,[6]=230006,[8]=230008,[9]=230009,[10]=230010,[11]=230011,[12]=230012",,1301,,,
2301,小雷音寺4_1,20011,,4_1,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=230102,[3]=230103,[4]=230104,[5]=230105,[6]=230106,[8]=230108,[9]=230109,[10]=230110,[11]=230111,[12]=230112",,1302,,,
2302,小雷音寺4_2,110002,,4_2,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=230210,,1303,,,
2303,小雷音寺4_3,110001,,4_3,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=230310,,1304,,,
2304,小雷音寺4_4,100030,,4_4,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=230402,[3]=230403,[4]=230404,[5]=230405,[6]=230406,[8]=230408,[9]=230409,[10]=230410,[11]=230411,[12]=230412",,1305,,,
2305,小雷音寺4_5,110005,,4_5,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=230510,,1306,,,
2306,小雷音寺4_6,100031,,4_6,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=230602,[3]=230603,[4]=230604,[5]=230605,[6]=230606,[8]=230608,[9]=230609,[10]=230610,[11]=230611,[12]=230612",,1307,,,
2307,小雷音寺4_7,110002,,4_7,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=230710,,1308,,,
2308,小雷音寺4_8,110002,,4_8,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=230810,,1309,,,
2309,小雷音寺4_9,100032,,4_9,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=230902,[3]=230903,[4]=230904,[5]=230905,[6]=230906,[8]=230908,[9]=230909,[10]=230910,[11]=230911,[12]=230912",,1310,,,
2310,小雷音寺4_10,100030,,4_10,0,1131,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=231002,[3]=231003,[4]=231004,[5]=231005,[6]=231006,[8]=231008,[9]=231009,[10]=231010,[11]=231011,[12]=231012",,1311,,,
2311,小雷音寺5_1,20005,,5_1,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=231102,[3]=231103,[4]=231104,[5]=231105,[6]=231106,[8]=231108,[9]=231109,[10]=231110,[11]=231111,[12]=231112",,1312,,,
2312,小雷音寺5_2,100032,,5_2,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=231202,[3]=231203,[4]=231204,[5]=231205,[6]=231206,[8]=231208,[9]=231209,[10]=231210,[11]=231211,[12]=231212",,1313,,,
2313,小雷音寺5_3,20011,,5_3,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=231302,[3]=231303,[4]=231304,[5]=231305,[6]=231306,[8]=231308,[9]=231309,[10]=231310,[11]=231311,[12]=231312",,1314,,,
2314,小雷音寺5_4,110001,,5_4,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=231410,,1315,,,
2315,小雷音寺5_5,120043,,5_5,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=231502,[3]=231503,[4]=231504,[5]=231505,[6]=231506,[8]=231508,[9]=231509,[10]=231510,[11]=231511,[12]=231512",,1316,,,
2316,小雷音寺5_6,110005,,5_6,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=231610,,1317,,,
2317,小雷音寺5_7,20005,,5_7,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=231702,[3]=231703,[4]=231704,[5]=231705,[6]=231706,[8]=231708,[9]=231709,[10]=231710,[11]=231711,[12]=231712",,1318,,,
2318,小雷音寺5_8,110001,,5_8,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=231810,,1319,,,
2319,小雷音寺5_9,20001,,5_9,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=231902,[3]=231903,[4]=231904,[5]=231905,[6]=231906,[8]=231908,[9]=231909,[10]=231910,[11]=231911,[12]=231912",,1320,,,
2320,小雷音寺5_10,110005,,5_10,0,1132,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=232010,,1321,,,
2321,小雷音寺6_1,110005,,6_1,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=232110,,1322,,,
2322,小雷音寺6_2,20005,,6_2,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=232202,[3]=232203,[4]=232204,[5]=232205,[6]=232206,[8]=232208,[9]=232209,[10]=232210,[11]=232211,[12]=232212",,1323,,,
2323,小雷音寺6_3,100034,,6_3,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=232302,[3]=232303,[4]=232304,[5]=232305,[6]=232306,[8]=232308,[9]=232309,[10]=232310,[11]=232311,[12]=232312",,1324,,,
2324,小雷音寺6_4,110005,,6_4,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=232410,,1325,,,
2325,小雷音寺6_5,100033,,6_5,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=232502,[3]=232503,[4]=232504,[5]=232505,[6]=232506,[8]=232508,[9]=232509,[10]=232510,[11]=232511,[12]=232512",,1326,,,
2326,小雷音寺6_6,20007,,6_6,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=232602,[3]=232603,[4]=232604,[5]=232605,[6]=232606,[8]=232608,[9]=232609,[10]=232610,[11]=232611,[12]=232612",,1327,,,
2327,小雷音寺6_7,120043,,6_7,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=232702,[3]=232703,[4]=232704,[5]=232705,[6]=232706,[8]=232708,[9]=232709,[10]=232710,[11]=232711,[12]=232712",,1328,,,
2328,小雷音寺6_8,110005,,6_8,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=232810,,1329,,,
2329,小雷音寺6_9,110001,,6_9,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=232910,,1330,,,
2330,小雷音寺6_10,110001,,6_10,0,1133,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=233010,,1331,,,
2331,小雷音寺7_1,20007,,7_1,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=233102,[3]=233103,[4]=233104,[5]=233105,[6]=233106,[8]=233108,[9]=233109,[10]=233110,[11]=233111,[12]=233112",,1332,,,
2332,小雷音寺7_2,100033,,7_2,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=233202,[3]=233203,[4]=233204,[5]=233205,[6]=233206,[8]=233208,[9]=233209,[10]=233210,[11]=233211,[12]=233212",,1333,,,
2333,小雷音寺7_3,100032,,7_3,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=233302,[3]=233303,[4]=233304,[5]=233305,[6]=233306,[8]=233308,[9]=233309,[10]=233310,[11]=233311,[12]=233312",,1334,,,
2334,小雷音寺7_4,100031,,7_4,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=233402,[3]=233403,[4]=233404,[5]=233405,[6]=233406,[8]=233408,[9]=233409,[10]=233410,[11]=233411,[12]=233412",,1335,,,
2335,小雷音寺7_5,100033,,7_5,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=233502,[3]=233503,[4]=233504,[5]=233505,[6]=233506,[8]=233508,[9]=233509,[10]=233510,[11]=233511,[12]=233512",,1336,,,
2336,小雷音寺7_6,20002,,7_6,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=233602,[3]=233603,[4]=233604,[5]=233605,[6]=233606,[8]=233608,[9]=233609,[10]=233610,[11]=233611,[12]=233612",,1337,,,
2337,小雷音寺7_7,100031,,7_7,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=233702,[3]=233703,[4]=233704,[5]=233705,[6]=233706,[8]=233708,[9]=233709,[10]=233710,[11]=233711,[12]=233712",,1338,,,
2338,小雷音寺7_8,110006,,7_8,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=233810,,1339,,,
2339,小雷音寺7_9,110001,,7_9,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=233910,,1340,,,
2340,小雷音寺7_10,20001,,7_10,0,1134,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=234002,[3]=234003,[4]=234004,[5]=234005,[6]=234006,[8]=234008,[9]=234009,[10]=234010,[11]=234011,[12]=234012",,1341,,,
2341,小雷音寺8_1,110003,,8_1,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=234110,,1342,,,
2342,小雷音寺8_2,20011,,8_2,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=234202,[3]=234203,[4]=234204,[5]=234205,[6]=234206,[8]=234208,[9]=234209,[10]=234210,[11]=234211,[12]=234212",,1343,,,
2343,小雷音寺8_3,100030,,8_3,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=234302,[3]=234303,[4]=234304,[5]=234305,[6]=234306,[8]=234308,[9]=234309,[10]=234310,[11]=234311,[12]=234312",,1344,,,
2344,小雷音寺8_4,100032,,8_4,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=234402,[3]=234403,[4]=234404,[5]=234405,[6]=234406,[8]=234408,[9]=234409,[10]=234410,[11]=234411,[12]=234412",,1345,,,
2345,小雷音寺8_5,110001,,8_5,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=234510,,1346,,,
2346,小雷音寺8_6,20011,,8_6,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=234602,[3]=234603,[4]=234604,[5]=234605,[6]=234606,[8]=234608,[9]=234609,[10]=234610,[11]=234611,[12]=234612",,1347,,,
2347,小雷音寺8_7,110006,,8_7,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=234710,,1348,,,
2348,小雷音寺8_8,110005,,8_8,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=234810,,1349,,,
2349,小雷音寺8_9,110002,,8_9,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=234910,,1350,,,
2350,小雷音寺8_10,110001,,8_10,0,1135,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=235010,,1351,,,
2351,小雷音寺9_1,20006,,9_1,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=235102,[3]=235103,[4]=235104,[5]=235105,[6]=235106,[8]=235108,[9]=235109,[10]=235110,[11]=235111,[12]=235112",,1352,,,
2352,小雷音寺9_2,110002,,9_2,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=235210,,1353,,,
2353,小雷音寺9_3,110002,,9_3,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=235310,,1354,,,
2354,小雷音寺9_4,20007,,9_4,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=235402,[3]=235403,[4]=235404,[5]=235405,[6]=235406,[8]=235408,[9]=235409,[10]=235410,[11]=235411,[12]=235412",,1355,,,
2355,小雷音寺9_5,20011,,9_5,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=235502,[3]=235503,[4]=235504,[5]=235505,[6]=235506,[8]=235508,[9]=235509,[10]=235510,[11]=235511,[12]=235512",,1356,,,
2356,小雷音寺9_6,20002,,9_6,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=235602,[3]=235603,[4]=235604,[5]=235605,[6]=235606,[8]=235608,[9]=235609,[10]=235610,[11]=235611,[12]=235612",,1357,,,
2357,小雷音寺9_7,20006,,9_7,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=235702,[3]=235703,[4]=235704,[5]=235705,[6]=235706,[8]=235708,[9]=235709,[10]=235710,[11]=235711,[12]=235712",,1358,,,
2358,小雷音寺9_8,110003,,9_8,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=235810,,1359,,,
2359,小雷音寺9_9,110005,,9_9,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=235910,,1360,,,
2360,小雷音寺9_10,120043,,9_10,0,1136,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=236002,[3]=236003,[4]=236004,[5]=236005,[6]=236006,[8]=236008,[9]=236009,[10]=236010,[11]=236011,[12]=236012",,1361,,,
2361,小雷音寺10_1,110005,,10_1,0,1137,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,[10]=236110,,1362,,,
2362,小雷音寺10_2,100034,,10_2,0,1137,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=236202,[3]=236203,[4]=236204,[5]=236205,[6]=236206,[8]=236208,[9]=236209,[10]=236210,[11]=236211,[12]=236212",,1363,,,
2363,小雷音寺10_3,20011,,10_3,0,1137,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=236302,[3]=236303,[4]=236304,[5]=236305,[6]=236306,[8]=236308,[9]=236309,[10]=236310,[11]=236311,[12]=236312",,1364,,,
2364,小雷音寺10_4,100034,,10_4,0,1137,小雷音寺,,,50021,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",0,小雷音寺,3,,,,"[2]=236402,[3]=236403,[4]=236404,[5]=236405,[6]=236406,[8]=236408,[9]=236409,[10]=236410,[11]=236411,[12]=236412",,1365,,,
