,名称,模型,难度系数,等级,生命上限,面板物理攻击,防御,出手速度,暴击值,抗暴值,爆伤加成,闪避值,命中值,无视防御,减免无视,暴伤减免,伤害增加,伤害减少,PVP伤加,PVP伤减,PVE伤加,PVE伤减,技能列表,技能队列,头目,普通技能ID
220202,小乌龟,100001,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
220203,硬壳龟,100027,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
220204,白熊精,100008,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
220205,瞌睡蛇,100020,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
220206,古树精,100013,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
220208,寒霜狼,100011,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
220209,魔爪花,100025,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
220210,地域三头犬,20008,0,160,818637,859570,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
220211,蚌精,100005,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
220212,山精,100029,0,160,65491,515742,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
220310,魑,100041,0,160,1473908,6018458,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
220402,强盗,100002,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
220403,蝶精灵,100010,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
220404,利刃猿,100028,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
220405,林妖,100014,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
220406,石狮,100007,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
220408,剑魂,100012,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
220409,五毒蝎,100021,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
220410,九尾狐,20007,0,160,819037,859990,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
220411,山精,100029,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
220412,石狮,100007,0,160,65523,515994,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
220510,深渊之龙,100039,0,160,1474628,6021398,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80039,"0,0,0,0",1,80039
220602,蝶精灵,100010,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
220603,麟鹿,100015,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
220604,石狮,100007,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
220605,巫龟,100022,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
220606,古树精,100013,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
220608,白熊精,100008,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
220609,魔爪花,100025,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
220610,玉冥真人,100033,0,160,819437,860410,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80033,"0,0,0,0",1,80033
220611,木鱼怪,100026,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
220612,剑魂,100012,0,160,65555,516246,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
220702,小乌龟,100001,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
220703,木鱼怪,100026,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
220704,石巨人,100024,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
220705,异面怪,100009,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
220706,小乌龟,100001,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
220708,冰火螳螂,100016,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
220709,瞌睡蛇,100020,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
220710,剑齿虎,20006,0,160,819637,860620,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50004,"0,0,0,0",1,50004
220711,林妖,100014,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
220712,硬壳龟,100027,0,160,65571,516372,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
220802,木鱼怪,100026,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
220803,木鱼怪,100026,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
220804,小僵尸,100019,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
220805,石巨人,100024,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
220806,魔爪花,100025,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
220808,跳跳鼠,100004,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
220809,蚌精,100005,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
220810,剑侠兔,20002,0,160,819837,860830,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50002,"0,0,0,0",1,50002
220811,木鱼怪,100026,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
220812,石狮,100007,0,160,65587,516498,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
220902,古树精,100013,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
220903,巫龟,100022,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
220904,山精,100029,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
220905,蝶精灵,100010,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
220906,白熊精,100008,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
220908,巫龟,100022,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
220909,魔爪花,100025,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
220910,剑侠兔,20002,0,160,820037,861040,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50002,"0,0,0,0",1,50002
220911,冰火螳螂,100016,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
220912,炎魔,100017,0,160,65603,516624,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221002,古树精,100013,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
221003,小乌龟,100001,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
221004,炎魔,100017,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221005,硬壳龟,100027,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
221006,古树精,100013,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
221008,炎魔,100017,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221009,蚌精,100005,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
221010,剑侠兔,20002,0,160,820237,861250,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50002,"0,0,0,0",1,50002
221011,冰火螳螂,100016,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
221012,硬壳龟,100027,0,160,65619,516750,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
221110,魑,100041,0,160,1476788,6030218,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80041,"0,0,0,0",1,80041
221210,靡籁,100036,0,160,1477148,6031688,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
221302,古树精,100013,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
221303,林妖,100014,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
221304,小乌龟,100001,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
221305,邪毒蜂,100018,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
221306,白熊精,100008,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
221308,异面怪,100009,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
221309,硬壳龟,100027,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
221310,九尾狐,20007,0,160,820837,861880,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
221311,白熊精,100008,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
221312,山精,100029,0,160,65667,517128,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
221410,靡籁,100036,0,160,1477868,6034628,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80036,"0,0,0,0",1,80036
221502,瞌睡蛇,100020,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
221503,古树精,100013,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80013,"0,0,0,0",0,80013
221504,小僵尸,100019,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
221505,瞌睡蛇,100020,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
221506,小骷髅,100003,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
221508,跳跳鼠,100004,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
221509,剑魂,100012,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80012,"0,0,0,0",0,80012
221510,地域三头犬,20008,0,160,821237,862300,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
221511,小骷髅,100003,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
221512,小乌龟,100001,0,160,65699,517380,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
221602,冰火螳螂,100016,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
221603,麟鹿,100015,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
221604,炎魔,100017,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221605,五毒蝎,100021,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
221606,魔爪花,100025,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
221608,石狮,100007,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
221609,蝶精灵,100010,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
221610,上官清,100031,0,160,821437,862510,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80031,"0,0,0,0",1,80031
221611,林妖,100014,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
221612,小骷髅,100003,0,160,65715,517506,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
221702,蛮牛,100006,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
221703,邪毒蜂,100018,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
221704,木鱼怪,100026,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
221705,巫龟,100022,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
221706,炎魔,100017,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221708,蝶精灵,100010,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
221709,炎魔,100017,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221710,月光蝶,20005,0,160,821637,862720,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50003,"0,0,0,0",1,50003
221711,木鱼怪,100026,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
221712,五毒蝎,100021,0,160,65731,517632,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
221802,炎魔,100017,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221803,瞌睡蛇,100020,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
221804,蝶精灵,100010,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
221805,硬壳龟,100027,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
221806,蛮牛,100006,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
221808,巫龟,100022,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
221809,山精,100029,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
221810,云中子,100034,0,160,821837,862930,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80034,"0,0,0,0",1,80034
221811,炎魔,100017,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
221812,林妖,100014,0,160,65747,517758,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
221902,灵猴,100023,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
221903,蝶精灵,100010,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
221904,五毒蝎,100021,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
221905,山精,100029,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
221906,小骷髅,100003,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80003,"0,0,0,0",0,80003
221908,冰火螳螂,100016,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
221909,蛮牛,100006,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
221910,九尾狐,20007,0,160,822037,863140,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50005,"0,0,0,0",1,50005
221911,石狮,100007,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
221912,蚌精,100005,0,160,65763,517884,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80005,"0,0,0,0",0,80005
222010,混沌,100037,0,160,1480028,6043448,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80037,"0,0,0,0",1,80037
222102,瞌睡蛇,100020,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
222103,强盗,100002,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80002,"0,0,0,0",0,80002
222104,炎魔,100017,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
222105,邪毒蜂,100018,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80018,"0,0,0,0",0,80018
222106,魔爪花,100025,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
222108,异面怪,100009,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
222109,跳跳鼠,100004,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80004,"0,0,0,0",0,80004
222110,地域三头犬,20008,0,160,822437,863560,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80035,"0,0,0,0",1,80035
222111,巫龟,100022,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
222112,炎魔,100017,0,160,65795,518136,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80017,"0,0,0,0",0,80017
222202,蛮牛,100006,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80006,"0,0,0,0",0,80006
222203,石狮,100007,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
222204,灵猴,100023,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
222205,石狮,100007,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
222206,寒霜狼,100011,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80011,"0,0,0,0",0,80011
222208,巫龟,100022,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
222209,林妖,100014,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80014,"0,0,0,0",0,80014
222210,忠勇兔,20011,0,160,822637,863770,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50007,"0,0,0,0",1,50007
222211,山精,100029,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
222212,冰火螳螂,100016,0,160,65811,518262,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
222302,巫龟,100022,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
222303,巫龟,100022,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
222304,小僵尸,100019,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
222305,瞌睡蛇,100020,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80020,"0,0,0,0",0,80020
222306,硬壳龟,100027,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
222308,五毒蝎,100021,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
222309,石狮,100007,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
222310,月光蝶,20005,0,160,822837,863980,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50003,"0,0,0,0",1,50003
222311,巫龟,100022,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
222312,蝶精灵,100010,0,160,65827,518388,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
222410,穷奇,100038,0,160,1481468,6049328,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80038,"0,0,0,0",1,80038
222502,石巨人,100024,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80024,"0,0,0,0",0,80024
222503,冰火螳螂,100016,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80016,"0,0,0,0",0,80016
222504,小僵尸,100019,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80019,"0,0,0,0",0,80019
222505,巫龟,100022,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80022,"0,0,0,0",0,80022
222506,蝶精灵,100010,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80010,"0,0,0,0",0,80010
222508,利刃猿,100028,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80028,"0,0,0,0",0,80028
222509,灵猴,100023,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
222510,玉冥真人,100033,0,160,823237,864400,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80033,"0,0,0,0",1,80033
222511,木鱼怪,100026,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80026,"0,0,0,0",0,80026
222512,灵猴,100023,0,160,65859,518640,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80023,"0,0,0,0",0,80023
222602,石狮,100007,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80007,"0,0,0,0",0,80007
222603,小乌龟,100001,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80001,"0,0,0,0",0,80001
222604,异面怪,100009,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80009,"0,0,0,0",0,80009
222605,山精,100029,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80029,"0,0,0,0",0,80029
222606,白熊精,100008,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80008,"0,0,0,0",0,80008
222608,麟鹿,100015,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80015,"0,0,0,0",0,80015
222609,魔爪花,100025,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80025,"0,0,0,0",0,80025
222610,黑水玄蛇,20010,0,160,823437,864610,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,50006,"0,0,0,0",1,50006
222611,五毒蝎,100021,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80021,"0,0,0,0",0,80021
222612,硬壳龟,100027,0,160,65875,518766,0,1,10,0,1.2,5,10000,0,0,0,0,0,0,0,0,0,80027,"0,0,0,0",0,80027
